id_order;cod_order;product;qty;date_added;id_client;date_ship;date_del;Product name;Subcategory name;Category name;Color
806;VICC180520-1-12;632;2;13/5/2020;87;18/5/2020;18/5/2020;Quicksand;Standard Rose;Roses;Cream
806;VICC180520-1-12;3141;2;13/5/2020;87;18/5/2020;18/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
806;VICC180520-1-12;114;1;13/5/2020;87;18/5/2020;18/5/2020;Mondial;Standard Rose;Roses;White
806;VICC180520-1-12;3443;2;13/5/2020;87;18/5/2020;18/5/2020;Lavender Irischka;Spray Roses;Roses;Lavender
806;VICC180520-1-12;3113;1;13/5/2020;117;18/5/2020;18/5/2020;Playa Blanca;Standard Rose;Roses;White
806;VICC180520-1-12;417;2;13/5/2020;87;18/5/2020;18/5/2020;Deep Purple;Standard Rose;Roses;Purple
806;VICC180520-1-12;208;2;13/5/2020;107;18/5/2020;18/5/2020;Explorer;Standard Rose;Roses;Red
806;VICC180520-1-12;3142;1;13/5/2020;87;18/5/2020;18/5/2020;Shimmer;Standard Rose;Roses;Peach
806;VICC180520-1-12;3468;2;13/5/2020;87;18/5/2020;18/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
806;VICC180520-1-12;1685;1;13/5/2020;87;18/5/2020;18/5/2020;Kahala;Standard Rose;Roses;Peach
806;VICC180520-1-12;3722;1;13/5/2020;107;18/5/2020;18/5/2020;Andrea;Standard Rose;Roses;Lavender
806;VICC180520-1-12;208;2;13/5/2020;117;18/5/2020;18/5/2020;Explorer;Standard Rose;Roses;Red
806;VICC180520-1-12;514;1;13/5/2020;87;18/5/2020;18/5/2020;Orange Crush;Standard Rose;Roses;Orange
806;VICC180520-1-12;3722;1;13/5/2020;57;18/5/2020;18/5/2020;Andrea;Standard Rose;Roses;Lavender
806;VICC180520-1-12;255;2;13/5/2020;57;18/5/2020;18/5/2020;Ocean Song;Standard Rose;Roses;Lavender
806;VICC180520-1-12;3141;1;13/5/2020;57;18/5/2020;18/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
806;VICC180520-1-12;1685;1;13/5/2020;57;18/5/2020;18/5/2020;Kahala;Standard Rose;Roses;Peach
806;VICC180520-1-12;773;1;14/5/2020;107;18/5/2020;18/5/2020;Gotcha;Standard Rose;Roses;Hot Pink
806;VICC180520-1-12;3131;2;14/5/2020;74;18/5/2020;18/5/2020;Starblush;Spray Roses;Roses;Pink
806;VICC180520-1-12;3408;1;14/5/2020;74;18/5/2020;18/5/2020;Sahara Sensation;Spray Roses;Roses;Peach
806;VICC180520-1-12;746;1;14/5/2020;121;18/5/2020;18/5/2020;Purple;Statice;Flowers and Fillers;Purple
806;VICC180520-1-12;3131;1;14/5/2020;121;18/5/2020;18/5/2020;Starblush;Spray Roses;Roses;Pink
806;VICC180520-1-12;650;1;14/5/2020;121;18/5/2020;18/5/2020;White Majolika;Spray Roses;Roses;White
806;VICC180520-1-12;3671;1;14/5/2020;121;18/5/2020;18/5/2020;Somerset;Spray Roses;Roses;Yellow
806;VICC180520-1-12;3446;1;14/5/2020;121;18/5/2020;18/5/2020;Orange Star;Spray Roses;Roses;Orange
806;VICC180520-1-12;3292;1;14/5/2020;121;18/5/2020;18/5/2020;Xcelence;Gypsophila;Flowers and Fillers;White
806;VICC180520-1-12;1127;1;14/5/2020;121;18/5/2020;18/5/2020;Golden Glory;Solidago;Asters;Yellow
806;VICC180520-1-12;632;1;14/5/2020;69;18/5/2020;18/5/2020;Quicksand;Standard Rose;Roses;Cream
806;VICC180520-1-12;3141;1;15/5/2020;69;18/5/2020;18/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
806;VICC180520-1-12;1685;1;15/5/2020;69;18/5/2020;18/5/2020;Kahala;Standard Rose;Roses;Peach
806;VICC180520-1-12;514;1;15/5/2020;107;18/5/2020;18/5/2020;Orange Crush;Standard Rose;Roses;Orange
806;VICC180520-1-12;3292;1;15/5/2020;78;18/5/2020;18/5/2020;Xcelence;Gypsophila;Flowers and Fillers;White
806;VICC180520-1-12;2818;4;15/5/2020;78;18/5/2020;18/5/2020;Craspedias;Craspedias;Flowers and Fillers;Yellow
806;VICC180520-1-12;3408;1;15/5/2020;117;18/5/2020;18/5/2020;Sahara Sensation;Spray Roses;Roses;Peach
806;VICC180520-1-12;3671;1;15/5/2020;117;18/5/2020;18/5/2020;Somerset;Spray Roses;Roses;Yellow
806;VICC180520-1-12;3446;1;18/5/2020;117;18/5/2020;18/5/2020;Orange Star;Spray Roses;Roses;Orange
806;VICC180520-1-12;2818;11;18/5/2020;117;18/5/2020;18/5/2020;Craspedias;Craspedias;Flowers and Fillers;Yellow
806;VICC180520-1-12;746;3;18/5/2020;117;18/5/2020;18/5/2020;Purple;Statice;Flowers and Fillers;Purple
806;VICC180520-1-12;1127;1;18/5/2020;117;18/5/2020;18/5/2020;Golden Glory;Solidago;Asters;Yellow
808;VICC250520-1-89;417;1;19/5/2020;78;24/5/2020;25/5/2020;Deep Purple;Standard Rose;Roses;Purple
808;VICC250520-1-89;1685;2;19/5/2020;123;26/5/2020;25/5/2020;Kahala;Standard Rose;Roses;Peach
808;VICC250520-1-89;3141;2;19/5/2020;123;26/5/2020;25/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
808;VICC250520-1-89;3306;2;19/5/2020;123;26/5/2020;25/5/2020;Atomic;Standard Rose;Roses;Bicolor
808;VICC250520-1-89;773;2;19/5/2020;123;26/5/2020;25/5/2020;Gotcha;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;277;12;19/5/2020;69;24/5/2020;25/5/2020;Freedom;Standard Rose;Roses;Red
808;VICC250520-1-89;417;1;19/5/2020;123;26/5/2020;25/5/2020;Deep Purple;Standard Rose;Roses;Purple
808;VICC250520-1-89;255;2;19/5/2020;123;26/5/2020;25/5/2020;Ocean Song;Standard Rose;Roses;Lavender
808;VICC250520-1-89;3369;2;19/5/2020;123;26/5/2020;25/5/2020;Super Sun;Standard Rose;Roses;Yellow
808;VICC250520-1-89;114;2;19/5/2020;78;24/5/2020;25/5/2020;Mondial;Standard Rose;Roses;White
808;VICC250520-1-89;3292;5;19/5/2020;78;24/5/2020;25/5/2020;Xcelence;Gypsophila;Flowers and Fillers;White
808;VICC250520-1-89;739;6;19/5/2020;78;24/5/2020;25/5/2020;Bupleurum;Bupleurum;Flowers and Fillers;Green
808;VICC250520-1-89;848;4;19/5/2020;78;24/5/2020;25/5/2020;Light Pink Barbara;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-89;3451;1;19/5/2020;78;24/5/2020;25/5/2020;Pink Pigeon;Mini Carnations;Carnations;Hot Pink
808;VICC250520-1-89;1203;4;19/5/2020;78;24/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-89;1203;1;19/5/2020;78;24/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-89;4159;4;19/5/2020;78;24/5/2020;25/5/2020;White Barbara;Mini Carnations;Carnations;White
808;VICC250520-1-89;4159;1;19/5/2020;78;24/5/2020;25/5/2020;White Barbara;Mini Carnations;Carnations;White
808;VICC250520-1-89;208;2;19/5/2020;107;24/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-89;208;1;19/5/2020;107;24/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-89;417;1;19/5/2020;107;24/5/2020;25/5/2020;Deep Purple;Standard Rose;Roses;Purple
808;VICC250520-1-89;632;1;19/5/2020;107;24/5/2020;25/5/2020;Quicksand;Standard Rose;Roses;Cream
808;VICC250520-1-89;3369;1;19/5/2020;107;24/5/2020;25/5/2020;Super Sun;Standard Rose;Roses;Yellow
808;VICC250520-1-89;514;1;19/5/2020;107;24/5/2020;25/5/2020;Orange Crush;Standard Rose;Roses;Orange
808;VICC250520-1-89;3468;2;19/5/2020;120;25/5/2020;25/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;3369;1;19/5/2020;120;25/5/2020;25/5/2020;Super Sun;Standard Rose;Roses;Yellow
808;VICC250520-1-89;3468;1;19/5/2020;74;24/5/2020;25/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;277;1;19/5/2020;74;24/5/2020;25/5/2020;Freedom;Standard Rose;Roses;Red
808;VICC250520-1-89;514;1;19/5/2020;87;25/5/2020;25/5/2020;Orange Crush;Standard Rose;Roses;Orange
808;VICC250520-1-89;656;1;19/5/2020;87;25/5/2020;25/5/2020;White OHara;Garden Roses;Roses;White
808;VICC250520-1-89;250;2;19/5/2020;87;25/5/2020;25/5/2020;Faith;Standard Rose;Roses;Pink
808;VICC250520-1-89;632;2;19/5/2020;87;25/5/2020;25/5/2020;Quicksand;Standard Rose;Roses;Cream
808;VICC250520-1-89;3369;2;19/5/2020;87;25/5/2020;25/5/2020;Super Sun;Standard Rose;Roses;Yellow
808;VICC250520-1-89;508;2;19/5/2020;87;25/5/2020;25/5/2020;Amsterdam;Standard Rose;Roses;Pink
808;VICC250520-1-89;3468;2;19/5/2020;87;25/5/2020;25/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;773;1;19/5/2020;87;25/5/2020;25/5/2020;Gotcha;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;240;1;19/5/2020;87;25/5/2020;25/5/2020;Esperance;Standard Rose;Roses;Pink
808;VICC250520-1-89;114;2;19/5/2020;87;25/5/2020;25/5/2020;Mondial;Standard Rose;Roses;White
808;VICC250520-1-89;417;2;19/5/2020;87;25/5/2020;25/5/2020;Deep Purple;Standard Rose;Roses;Purple
808;VICC250520-1-89;3306;1;19/5/2020;78;24/5/2020;25/5/2020;Atomic;Standard Rose;Roses;Bicolor
808;VICC250520-1-89;773;1;19/5/2020;78;24/5/2020;25/5/2020;Gotcha;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;240;1;19/5/2020;78;24/5/2020;25/5/2020;Esperance;Standard Rose;Roses;Pink
808;VICC250520-1-89;3468;1;19/5/2020;78;24/5/2020;25/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;3468;1;19/5/2020;123;26/5/2020;25/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;3468;1;19/5/2020;107;24/5/2020;25/5/2020;Hot Explorer;Standard Rose;Roses;Hot Pink
808;VICC250520-1-89;3451;3;19/5/2020;78;25/5/2020;25/5/2020;Pink Pigeon;Mini Carnations;Carnations;Hot Pink
808;VICC250520-1-89;847;4;19/5/2020;78;25/5/2020;25/5/2020;Cherry Tessino;Mini Carnations;Carnations;Pink
808;VICC250520-1-89;857;4;19/5/2020;78;25/5/2020;25/5/2020;Imagine;Mini Carnations;Carnations;Yellow
808;VICC250520-1-89;842;5;19/5/2020;78;25/5/2020;25/5/2020;Rony;Mini Carnations;Carnations;Red
808;VICC250520-1-89;842;3;19/5/2020;78;25/5/2020;25/5/2020;Rony;Mini Carnations;Carnations;Red
808;VICC250520-1-89;857;2;19/5/2020;78;25/5/2020;25/5/2020;Imagine;Mini Carnations;Carnations;Yellow
808;VICC250520-1-89;1203;4;19/5/2020;78;25/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-89;890;4;19/5/2020;78;25/5/2020;25/5/2020;Lagos;Mini Carnations;Carnations;Green
808;VICC250520-1-89;862;5;19/5/2020;78;25/5/2020;25/5/2020;Hamada;Mini Carnations;Carnations;Peach
808;VICC250520-1-89;250;1;19/5/2020;123;25/5/2020;25/5/2020;Faith;Standard Rose;Roses;Pink
808;VICC250520-1-92;1014;10;19/5/2020;69;25/5/2020;25/5/2020;Brighton;Standard Rose;Roses;Yellow
808;VICC250520-1-94;208;1;19/5/2020;107;25/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-95;1731;1;20/5/2020;74;25/5/2020;25/5/2020;Caramel;Carnations;Carnations;Caramel
808;VICC250520-1-95;861;5;20/5/2020;78;25/5/2020;25/5/2020;Lilac Melissa;Mini Carnations;Carnations;Lavender
808;VICC250520-1-95;1307;5;20/5/2020;78;25/5/2020;25/5/2020;Epsilon;Mini Carnations;Carnations;Purple
808;VICC250520-1-95;2178;1;20/5/2020;78;25/5/2020;25/5/2020;Doncel;Carnations;Carnations;Light Pink
808;VICC250520-1-95;1145;5;20/5/2020;78;25/5/2020;25/5/2020;Moonlight;Carnations;Carnations;White
808;VICC250520-1-95;1206;3;20/5/2020;78;25/5/2020;25/5/2020;Don Pedro;Carnations;Carnations;Red
808;VICC250520-1-95;3888;5;20/5/2020;78;25/5/2020;25/5/2020;Zafiro;Carnations;Carnations;Purple
808;VICC250520-1-95;3297;2;20/5/2020;78;25/5/2020;25/5/2020;Caroline Gold;Carnations;Carnations;Orange
808;VICC250520-1-95;4262;2;20/5/2020;78;25/5/2020;25/5/2020;Birmania;Carnations;Carnations;Lavender
808;VICC250520-1-95;1317;1;20/5/2020;117;25/5/2020;25/5/2020;Scarlette Plus;Mini Carnations;Carnations;Bicolor
808;VICC250520-1-95;861;3;20/5/2020;117;25/5/2020;25/5/2020;Lilac Melissa;Mini Carnations;Carnations;Lavender
808;VICC250520-1-95;3896;1;20/5/2020;117;25/5/2020;25/5/2020;Jester;Mini Carnations;Carnations;Bicolor
808;VICC250520-1-95;3899;1;20/5/2020;117;25/5/2020;25/5/2020;Rosita;Mini Carnations;Carnations;Bicolor
808;VICC250520-1-95;3894;3;20/5/2020;117;25/5/2020;25/5/2020;Euforia;Mini Carnations;Carnations;Pink
808;VICC250520-1-95;861;2;20/5/2020;117;25/5/2020;25/5/2020;Lilac Melissa;Mini Carnations;Carnations;Lavender
808;VICC250520-1-95;1204;2;20/5/2020;117;25/5/2020;25/5/2020;Lina;Mini Carnations;Carnations;Orange
808;VICC250520-1-95;856;2;20/5/2020;117;25/5/2020;25/5/2020;Caesar;Mini Carnations;Carnations;Yellow
808;VICC250520-1-95;4263;2;20/5/2020;117;25/5/2020;25/5/2020;Mantua;Mini Carnations;Carnations;White
808;VICC250520-1-95;1193;2;20/5/2020;117;25/5/2020;25/5/2020;Aragon;Mini Carnations;Carnations;Red
808;VICC250520-1-95;862;2;20/5/2020;117;25/5/2020;25/5/2020;Hamada;Mini Carnations;Carnations;Peach
808;VICC250520-1-95;208;1;20/5/2020;55;25/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-95;114;1;20/5/2020;55;25/5/2020;25/5/2020;Mondial;Standard Rose;Roses;White
808;VICC250520-1-95;3369;1;20/5/2020;55;25/5/2020;25/5/2020;Super Sun;Standard Rose;Roses;Yellow
808;VICC250520-1-95;3131;1;20/5/2020;55;25/5/2020;25/5/2020;Starblush;Spray Roses;Roses;Pink
808;VICC250520-1-95;3408;1;20/5/2020;55;25/5/2020;25/5/2020;Sahara Sensation;Spray Roses;Roses;Peach
808;VICC250520-1-95;650;1;20/5/2020;55;25/5/2020;25/5/2020;White Majolika;Spray Roses;Roses;White
808;VICC250520-1-95;890;1;20/5/2020;55;25/5/2020;25/5/2020;Lagos;Mini Carnations;Carnations;Green
808;VICC250520-1-95;862;1;20/5/2020;55;25/5/2020;25/5/2020;Hamada;Mini Carnations;Carnations;Peach
808;VICC250520-1-95;1203;1;20/5/2020;55;25/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-95;842;1;20/5/2020;55;25/5/2020;25/5/2020;Rony;Mini Carnations;Carnations;Red
808;VICC250520-1-95;3292;1;20/5/2020;55;25/5/2020;25/5/2020;Xcelence;Gypsophila;Flowers and Fillers;White
808;VICC250520-1-95;1159;10;20/5/2020;55;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;735;10;20/5/2020;55;25/5/2020;25/5/2020;White;Hydrangeas;Flowers and Fillers;White
808;VICC250520-1-95;890;1;20/5/2020;107;25/5/2020;25/5/2020;Lagos;Mini Carnations;Carnations;Green
808;VICC250520-1-95;848;2;20/5/2020;107;25/5/2020;25/5/2020;Light Pink Barbara;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-95;3451;2;20/5/2020;107;25/5/2020;25/5/2020;Pink Pigeon;Mini Carnations;Carnations;Hot Pink
808;VICC250520-1-95;862;2;20/5/2020;107;25/5/2020;25/5/2020;Hamada;Mini Carnations;Carnations;Peach
808;VICC250520-1-95;857;2;20/5/2020;107;25/5/2020;25/5/2020;Imagine;Mini Carnations;Carnations;Yellow
808;VICC250520-1-95;4159;2;20/5/2020;107;25/5/2020;25/5/2020;White Barbara;Mini Carnations;Carnations;White
808;VICC250520-1-95;1307;2;20/5/2020;107;25/5/2020;25/5/2020;Epsilon;Mini Carnations;Carnations;Purple
808;VICC250520-1-95;861;2;20/5/2020;107;25/5/2020;25/5/2020;Lilac Melissa;Mini Carnations;Carnations;Lavender
808;VICC250520-1-95;1193;1;20/5/2020;107;25/5/2020;25/5/2020;Aragon;Mini Carnations;Carnations;Red
808;VICC250520-1-95;2149;1;20/5/2020;107;25/5/2020;25/5/2020;Skyline;Mini Carnations;Carnations;Bicolor
808;VICC250520-1-95;1203;2;20/5/2020;107;25/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-95;847;1;20/5/2020;107;25/5/2020;25/5/2020;Cherry Tessino;Mini Carnations;Carnations;Pink
808;VICC250520-1-95;3884;1;20/5/2020;107;25/5/2020;25/5/2020;Mandalay;Carnations;Carnations;Hot Pink
808;VICC250520-1-95;1147;2;20/5/2020;107;25/5/2020;25/5/2020;Kaori;Carnations;Carnations;Pink
808;VICC250520-1-95;3888;2;20/5/2020;107;25/5/2020;25/5/2020;Zafiro;Carnations;Carnations;Purple
808;VICC250520-1-95;1164;2;20/5/2020;107;25/5/2020;25/5/2020;Farida;Carnations;Carnations;Lavender
808;VICC250520-1-95;1145;2;20/5/2020;107;25/5/2020;25/5/2020;Moonlight;Carnations;Carnations;White
808;VICC250520-1-95;1206;2;20/5/2020;107;25/5/2020;25/5/2020;Don Pedro;Carnations;Carnations;Red
808;VICC250520-1-95;1731;2;20/5/2020;107;25/5/2020;25/5/2020;Caramel;Carnations;Carnations;Caramel
808;VICC250520-1-95;1245;2;20/5/2020;107;25/5/2020;25/5/2020;Megan;Carnations;Carnations;Peach
808;VICC250520-1-95;3141;1;20/5/2020;57;25/5/2020;25/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
808;VICC250520-1-95;3113;1;20/5/2020;57;25/5/2020;25/5/2020;Playa Blanca;Standard Rose;Roses;White
808;VICC250520-1-95;735;90;21/5/2020;77;25/5/2020;25/5/2020;White;Hydrangeas;Flowers and Fillers;White
808;VICC250520-1-95;277;3;21/5/2020;77;25/5/2020;25/5/2020;Freedom;Standard Rose;Roses;Red
808;VICC250520-1-95;208;1;21/5/2020;107;25/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-95;277;1;21/5/2020;77;25/5/2020;25/5/2020;Freedom;Standard Rose;Roses;Red
808;VICC250520-1-95;114;2;21/5/2020;77;25/5/2020;25/5/2020;Mondial;Standard Rose;Roses;White
808;VICC250520-1-95;255;1;21/5/2020;77;25/5/2020;25/5/2020;Ocean Song;Standard Rose;Roses;Lavender
808;VICC250520-1-95;632;1;21/5/2020;77;25/5/2020;25/5/2020;Quicksand;Standard Rose;Roses;Cream
808;VICC250520-1-95;255;1;21/5/2020;107;25/5/2020;25/5/2020;Ocean Song;Standard Rose;Roses;Lavender
808;VICC250520-1-95;3141;2;21/5/2020;77;25/5/2020;25/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
808;VICC250520-1-95;1159;20;21/5/2020;121;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;3671;1;21/5/2020;121;25/5/2020;25/5/2020;Somerset;Spray Roses;Roses;Yellow
808;VICC250520-1-95;1307;1;21/5/2020;121;25/5/2020;25/5/2020;Epsilon;Mini Carnations;Carnations;Purple
808;VICC250520-1-95;1203;1;21/5/2020;121;25/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-95;3142;1;21/5/2020;117;25/5/2020;25/5/2020;Shimmer;Standard Rose;Roses;Peach
808;VICC250520-1-95;208;3;21/5/2020;117;25/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-95;3141;1;21/5/2020;121;25/5/2020;25/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
808;VICC250520-1-95;208;1;21/5/2020;121;25/5/2020;25/5/2020;Explorer;Standard Rose;Roses;Red
808;VICC250520-1-95;1159;5;21/5/2020;121;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;3722;1;21/5/2020;119;25/5/2020;25/5/2020;Andrea;Standard Rose;Roses;Lavender
808;VICC250520-1-95;114;1;21/5/2020;119;25/5/2020;25/5/2020;Mondial;Standard Rose;Roses;White
808;VICC250520-1-95;277;1;21/5/2020;119;25/5/2020;25/5/2020;Freedom;Standard Rose;Roses;Red
808;VICC250520-1-95;3142;1;21/5/2020;119;25/5/2020;25/5/2020;Shimmer;Standard Rose;Roses;Peach
808;VICC250520-1-95;3408;2;21/5/2020;119;25/5/2020;25/5/2020;Sahara Sensation;Spray Roses;Roses;Peach
808;VICC250520-1-95;3131;2;21/5/2020;119;25/5/2020;25/5/2020;Starblush;Spray Roses;Roses;Pink
808;VICC250520-1-95;3443;1;21/5/2020;119;25/5/2020;25/5/2020;Lavender Irischka;Spray Roses;Roses;Lavender
808;VICC250520-1-95;3671;1;21/5/2020;119;25/5/2020;25/5/2020;Somerset;Spray Roses;Roses;Yellow
808;VICC250520-1-95;1159;30;21/5/2020;118;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;3443;1;21/5/2020;118;25/5/2020;25/5/2020;Lavender Irischka;Spray Roses;Roses;Lavender
808;VICC250520-1-95;3884;2;21/5/2020;118;25/5/2020;25/5/2020;Mandalay;Carnations;Carnations;Hot Pink
808;VICC250520-1-95;1206;2;21/5/2020;118;25/5/2020;25/5/2020;Don Pedro;Carnations;Carnations;Red
808;VICC250520-1-95;255;1;21/5/2020;118;25/5/2020;25/5/2020;Ocean Song;Standard Rose;Roses;Lavender
808;VICC250520-1-95;514;1;21/5/2020;118;25/5/2020;25/5/2020;Orange Crush;Standard Rose;Roses;Orange
808;VICC250520-1-95;3722;1;21/5/2020;118;25/5/2020;25/5/2020;Andrea;Standard Rose;Roses;Lavender
808;VICC250520-1-95;1147;2;21/5/2020;78;25/5/2020;25/5/2020;Kaori;Carnations;Carnations;Pink
808;VICC250520-1-95;3879;2;21/5/2020;78;25/5/2020;25/5/2020;Diletta Crema;Carnations;Carnations;Cream
808;VICC250520-1-95;1147;2;21/5/2020;118;25/5/2020;25/5/2020;Kaori;Carnations;Carnations;Pink
808;VICC250520-1-95;3141;1;21/5/2020;117;25/5/2020;25/5/2020;Pink Mondial;Standard Rose;Roses;Light Pink
808;VICC250520-1-95;781;1;21/5/2020;107;25/5/2020;25/5/2020;Stardust;Standard Rose;Roses;Yellow
808;VICC250520-1-95;632;1;21/5/2020;107;25/5/2020;25/5/2020;Quicksand;Standard Rose;Roses;Cream
808;VICC250520-1-95;1159;30;21/5/2020;78;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;735;30;21/5/2020;78;25/5/2020;25/5/2020;White;Hydrangeas;Flowers and Fillers;White
808;VICC250520-1-95;3113;2;21/5/2020;123;25/5/2020;25/5/2020;Playa Blanca;Standard Rose;Roses;White
808;VICC250520-1-95;514;1;21/5/2020;123;25/5/2020;25/5/2020;Orange Crush;Standard Rose;Roses;Orange
808;VICC250520-1-95;3113;1;21/5/2020;89;25/5/2020;25/5/2020;Playa Blanca;Standard Rose;Roses;White
808;VICC250520-1-95;1245;1;21/5/2020;89;25/5/2020;25/5/2020;Megan;Carnations;Carnations;Peach
808;VICC250520-1-95;1731;1;21/5/2020;89;25/5/2020;25/5/2020;Caramel;Carnations;Carnations;Caramel
808;VICC250520-1-95;1166;1;21/5/2020;89;25/5/2020;25/5/2020;Prado Mint;Carnations;Carnations;Green
808;VICC250520-1-95;3884;1;21/5/2020;89;25/5/2020;25/5/2020;Mandalay;Carnations;Carnations;Hot Pink
808;VICC250520-1-95;114;1;21/5/2020;107;25/5/2020;25/5/2020;Mondial;Standard Rose;Roses;White
808;VICC250520-1-95;1159;10;21/5/2020;89;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;735;10;21/5/2020;89;25/5/2020;25/5/2020;White;Hydrangeas;Flowers and Fillers;White
808;VICC250520-1-95;255;1;21/5/2020;89;25/5/2020;25/5/2020;Ocean Song;Standard Rose;Roses;Lavender
808;VICC250520-1-95;4262;1;21/5/2020;55;25/5/2020;25/5/2020;Birmania;Carnations;Carnations;Lavender
808;VICC250520-1-95;3888;1;21/5/2020;55;25/5/2020;25/5/2020;Zafiro;Carnations;Carnations;Purple
808;VICC250520-1-95;1245;1;21/5/2020;55;25/5/2020;25/5/2020;Megan;Carnations;Carnations;Peach
808;VICC250520-1-95;1203;2;21/5/2020;87;25/5/2020;25/5/2020;Light Pink Pigeon;Mini Carnations;Carnations;Light Pink
808;VICC250520-1-95;1245;1;21/5/2020;87;25/5/2020;25/5/2020;Megan;Carnations;Carnations;Peach
808;VICC250520-1-95;862;2;21/5/2020;87;25/5/2020;25/5/2020;Hamada;Mini Carnations;Carnations;Peach
808;VICC250520-1-95;4262;1;21/5/2020;87;25/5/2020;25/5/2020;Birmania;Carnations;Carnations;Lavender
808;VICC250520-1-95;3879;1;21/5/2020;87;25/5/2020;25/5/2020;Diletta Crema;Carnations;Carnations;Cream
808;VICC250520-1-95;3888;1;21/5/2020;87;25/5/2020;25/5/2020;Zafiro;Carnations;Carnations;Purple
808;VICC250520-1-95;632;1;21/5/2020;74;25/5/2020;25/5/2020;Quicksand;Standard Rose;Roses;Cream
808;VICC250520-1-95;3113;1;21/5/2020;74;25/5/2020;25/5/2020;Playa Blanca;Standard Rose;Roses;White
808;VICC250520-1-95;1159;10;21/5/2020;74;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;1145;1;21/5/2020;74;25/5/2020;25/5/2020;Moonlight;Carnations;Carnations;White
808;VICC250520-1-95;735;8;21/5/2020;120;25/5/2020;25/5/2020;White;Hydrangeas;Flowers and Fillers;White
808;VICC250520-1-95;1159;10;21/5/2020;120;25/5/2020;25/5/2020;Mini Green Dark;Hydrangeas;Flowers and Fillers;Green
808;VICC250520-1-95;1245;1;21/5/2020;78;25/5/2020;25/5/2020;Megan;Carnations;Carnations;Peach
808;VICC250520-1-95;3884;3;21/5/2020;78;25/5/2020;25/5/2020;Mandalay;Carnations;Carnations;Hot Pink
808;VICC250520-1-95;3884;1;21/5/2020;120;25/5/2020;25/5/2020;Mandalay;Carnations;Carnations;Hot Pink
808;VICC250520-1-95;1145;1;21/5/2020;120;25/5/2020;25/5/2020;Moonlight;Carnations;Carnations;White
808;VICC250520-1-95;1245;1;21/5/2020;120;25/5/2020;25/5/2020;Megan;Carnations;Carnations;Peach
808;VICC250520-1-95;1166;1;21/5/2020;120;25/5/2020;25/5/2020;Prado Mint;Carnations;Carnations;Green
808;VICC250520-1-95;632;1;21/5/2020;117;25/5/2020;25/5/2020;Quicksand;Standard Rose;Roses;Cream
